sample_id	library_type	library_id	file_type	file	bytes	path	notes
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L007_R2_001.fastq	14472447437	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131105_SN1123_0248_BC2T0UACXX/AW03-SA530N-GW_CTTGTA_L007_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L008_R1_001.fastq	14295126907	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131105_SN1123_0248_BC2T0UACXX/AW03-SA530N-GW_CTTGTA_L008_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L008_R2_001.fastq	14295126907	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131105_SN1123_0248_BC2T0UACXX/AW03-SA530N-GW_CTTGTA_L008_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L001_R1_001.fastq	14024119115	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131107_D00232_0055_BC350MACXX/AW03-SA530N-GW_CTTGTA_L001_R1_001.fastq	131107_D00232_0055_BC350MACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L001_R2_001.fastq	14024119115	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131107_D00232_0055_BC350MACXX/AW03-SA530N-GW_CTTGTA_L001_R2_001.fastq	131107_D00232_0055_BC350MACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L002_R1_001.fastq	15061988136	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131107_D00232_0055_BC350MACXX/AW03-SA530N-GW_CTTGTA_L002_R1_001.fastq	131107_D00232_0055_BC350MACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L002_R2_001.fastq	15061988136	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/131107_D00232_0055_BC350MACXX/AW03-SA530N-GW_CTTGTA_L002_R2_001.fastq	131107_D00232_0055_BC350MACXX
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_1000_L001_R1_001.fastq.gz	19036	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/AW03-SA530N-GW_CTTGTA_1000_L001_R1_001.fastq.gz	
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_1000_L001_R2_001.fastq.gz	18616	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/AW03-SA530N-GW_CTTGTA_1000_L001_R2_001.fastq.gz	
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L001_R1_001.fastq.gz	4091789683	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/AW03-SA530N-GW_CTTGTA_L001_R1_001.fastq.gz	
SA530N	illumina_wgss	SA530N	sequence	AW03-SA530N-GW_CTTGTA_L001_R2_001.fastq.gz	4169909074	/share/lustre/archive/SA530N/illumina_wgss/SA530N/sequence/AW03-SA530N-GW_CTTGTA_L001_R2_001.fastq.gz	
SA530X2	illumina_wtss	A62319	sequence	TASK_1_SA530X2_1.fastq	29337142266	/share/lustre/archive/SA530X2/illumina_wtss/A62319/sequence/TASK_1_SA530X2_1.fastq	
SA530X2	illumina_wtss	A62319	sequence	TASK_1_SA530X2_2.fastq	29337142266	/share/lustre/archive/SA530X2/illumina_wtss/A62319/sequence/TASK_1_SA530X2_2.fastq	
SA531X1	illumina_wtss	A66013	sequence	TASK_1_SA531X1_1.fastq	16858092570	/share/lustre/archive/SA531X1/illumina_wtss/A66013/sequence/TASK_1_SA531X1_1.fastq	
SA531X1	illumina_wtss	A66013	sequence	TASK_1_SA531X1_2.fastq	16858092570	/share/lustre/archive/SA531X1/illumina_wtss/A66013/sequence/TASK_1_SA531X1_2.fastq	
SA532X3	illumina_wtss	A66014	sequence	TASK_1_SA532X3_1.fastq	11791845067	/share/lustre/archive/SA532X3/illumina_wtss/A66014/sequence/TASK_1_SA532X3_1.fastq	
SA532X3	illumina_wtss	A66014	sequence	TASK_1_SA532X3_2.fastq	11791845067	/share/lustre/archive/SA532X3/illumina_wtss/A66014/sequence/TASK_1_SA532X3_2.fastq	
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L005_R1_001.fastq	20598573559	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L005_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L005_R2_001.fastq	20598573559	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L005_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L006_R1_001.fastq	20441808778	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L006_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L006_R2_001.fastq	20441808778	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L006_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L007_R1_001.fastq	21187240663	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L007_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L007_R2_001.fastq	21187240663	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L007_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L008_R1_001.fastq	20325670613	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L008_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L008_R2_001.fastq	20325670613	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131023_SN1123_0246_AC2U6CACXX/AW01-SA532X3B-GW_ACAGTG_L008_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L008_R1_001.fastq	19605619596	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0247_AC350WACXX/AW01-SA532X3B-GW_ACAGTG_L008_R1_001.fastq	131105_SN1123_0247_AC350WACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L008_R2_001.fastq	19605619596	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0247_AC350WACXX/AW01-SA532X3B-GW_ACAGTG_L008_R2_001.fastq	131105_SN1123_0247_AC350WACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L001_R1_001.fastq	19359108388	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L001_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L001_R2_001.fastq	19359108388	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L001_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L002_R1_001.fastq	19440354054	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L002_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L002_R2_001.fastq	19440354054	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L002_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L003_R1_001.fastq	19547399247	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L003_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L003_R2_001.fastq	19547399247	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L003_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L004_R1_001.fastq	19584843357	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L004_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L004_R2_001.fastq	19584843357	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L004_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L005_R1_001.fastq	19932678518	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L005_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L005_R2_001.fastq	19932678518	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L005_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L006_R1_001.fastq	19634167082	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L006_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L006_R2_001.fastq	19634167082	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L006_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L007_R1_001.fastq	19808730738	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L007_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L007_R2_001.fastq	19808730738	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L007_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L008_R1_001.fastq	19599589327	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L008_R1_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L008_R2_001.fastq	19599589327	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131105_SN1123_0248_BC2T0UACXX/AW01-SA532X3B-GW_ACAGTG_L008_R2_001.fastq	131105_SN1123_0248_BC2T0UACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L001_R1_001.fastq	19078493503	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131107_D00232_0055_BC350MACXX/AW01-SA532X3B-GW_ACAGTG_L001_R1_001.fastq	131107_D00232_0055_BC350MACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L001_R2_001.fastq	19078493503	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131107_D00232_0055_BC350MACXX/AW01-SA532X3B-GW_ACAGTG_L001_R2_001.fastq	131107_D00232_0055_BC350MACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L002_R1_001.fastq	20539336437	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131107_D00232_0055_BC350MACXX/AW01-SA532X3B-GW_ACAGTG_L002_R1_001.fastq	131107_D00232_0055_BC350MACXX
SA532X3B	illumina_wgss	SA532X3B	sequence	AW01-SA532X3B-GW_ACAGTG_L002_R2_001.fastq	20539336437	/share/lustre/archive/SA532X3B/illumina_wgss/SA532X3B/sequence/131107_D00232_0055_BC350MACXX/AW01-SA532X3B-GW_ACAGTG_L002_R2_001.fastq	131107_D00232_0055_BC350MACXX
SA533X2	illumina_wtss	A66015	sequence	TASK_1_SA533X2_1.fastq	10543486392	/share/lustre/archive/SA533X2/illumina_wtss/A66015/sequence/TASK_1_SA533X2_1.fastq	
SA533X2	illumina_wtss	A66015	sequence	TASK_1_SA533X2_2.fastq	10543486392	/share/lustre/archive/SA533X2/illumina_wtss/A66015/sequence/TASK_1_SA533X2_2.fastq	
SA534X1	illumina_wtss	A60794	sequence	TASK_1_SA534X1_1.fastq	17538734868	/share/lustre/archive/SA534X1/illumina_wtss/A60794/sequence/TASK_1_SA534X1_1.fastq	
SA534X1	illumina_wtss	A60794	sequence	TASK_1_SA534X1_2.fastq	17538734868	/share/lustre/archive/SA534X1/illumina_wtss/A60794/sequence/TASK_1_SA534X1_2.fastq	
SA535X1	illumina_wtss	A60795	sequence	TASK_1_SA535X1_1.fastq	20966452345	/share/lustre/archive/SA535X1/illumina_wtss/A60795/sequence/TASK_1_SA535X1_1.fastq	
SA535X1	illumina_wtss	A60795	sequence	TASK_1_SA535X1_2.fastq	20966452345	/share/lustre/archive/SA535X1/illumina_wtss/A60795/sequence/TASK_1_SA535X1_2.fastq	
SA537	illumina_wtss	T00039	sequence	SA537_T00039_1.fastq.gz	3876000121	/share/lustre/archive/SA537/illumina_wtss/T00039/sequence/SA537_T00039_1.fastq.gz	
SA537	illumina_wtss	T00039	sequence	SA537_T00039_2.fastq.gz	4040181561	/share/lustre/archive/SA537/illumina_wtss/T00039/sequence/SA537_T00039_2.fastq.gz	
SA538	illumina_wtss	T00040	sequence	SA538_T00040_1.fastq.gz	5555770523	/share/lustre/archive/SA538/illumina_wtss/T00040/sequence/SA538_T00040_1.fastq.gz	
SA538	illumina_wtss	T00040	sequence	SA538_T00040_2.fastq.gz	5891823407	/share/lustre/archive/SA538/illumina_wtss/T00040/sequence/SA538_T00040_2.fastq.gz	
SA539	illumina_wtss	T00041	sequence	SA539_T00041_1.fastq.gz	5241645132	/share/lustre/archive/SA539/illumina_wtss/T00041/sequence/SA539_T00041_1.fastq.gz	
SA539	illumina_wtss	T00041	sequence	SA539_T00041_2.fastq.gz	5501819911	/share/lustre/archive/SA539/illumina_wtss/T00041/sequence/SA539_T00041_2.fastq.gz	
SA540	illumina_wtss	T00042	sequence	SA540_T00042_1.fastq.gz	4915659876	/share/lustre/archive/SA540/illumina_wtss/T00042/sequence/SA540_T00042_1.fastq.gz	
SA540	illumina_wtss	T00042	sequence	SA540_T00042_2.fastq.gz	5121554548	/share/lustre/archive/SA540/illumina_wtss/T00042/sequence/SA540_T00042_2.fastq.gz	
SA541N	illumina_wgss	A44774	sequence	SA541N_A44774_C4HRRACXX_6_1_chastity_passed.fastq.gz	16399990636	/share/lustre/archive/SA541N/illumina_wgss/A44774/sequence/SA541N_A44774_C4HRRACXX_6_1_chastity_passed.fastq.gz	
SA541N	illumina_wgss	A44774	sequence	SA541N_A44774_C4HRRACXX_6_2_chastity_passed.fastq.gz	16081421961	/share/lustre/archive/SA541N/illumina_wgss/A44774/sequence/SA541N_A44774_C4HRRACXX_6_2_chastity_passed.fastq.gz	
SA541N	illumina_wgss	A44774	sequence	SA541N_A44774_C4LMFACXX_1_1_chastity_passed.fastq.gz	16328331606	/share/lustre/archive/SA541N/illumina_wgss/A44774/sequence/SA541N_A44774_C4LMFACXX_1_1_chastity_passed.fastq.gz	
SA541N	illumina_wgss	A44774	sequence	SA541N_A44774_C4LMFACXX_1_2_chastity_passed.fastq.gz	16016978100	/share/lustre/archive/SA541N/illumina_wgss/A44774/sequence/SA541N_A44774_C4LMFACXX_1_2_chastity_passed.fastq.gz	
SA541N	illumina_wgss	A44774	sequence	SA541N_A44774_C4LMFACXX_2_1_chastity_passed.fastq.gz	16140188695	/share/lustre/archive/SA541N/illumina_wgss/A44774/sequence/SA541N_A44774_C4LMFACXX_2_1_chastity_passed.fastq.gz	
SA541N	illumina_wgss	A44774	sequence	SA541N_A44774_C4LMFACXX_2_2_chastity_passed.fastq.gz	15799469046	/share/lustre/archive/SA541N/illumina_wgss/A44774/sequence/SA541N_A44774_C4LMFACXX_2_2_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4HRUACXX_1_1_chastity_passed.fastq.gz	16208899345	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4HRUACXX_1_1_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4HRUACXX_1_2_chastity_passed.fastq.gz	15762353448	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4HRUACXX_1_2_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_1_1_chastity_passed.fastq.gz	15576039230	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_1_1_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_1_2_chastity_passed.fastq.gz	15301752597	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_1_2_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_2_1_chastity_passed.fastq.gz	15284802302	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_2_1_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_2_2_chastity_passed.fastq.gz	15040443879	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_2_2_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_3_1_chastity_passed.fastq.gz	15409994154	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_3_1_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_3_2_chastity_passed.fastq.gz	15188242290	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_3_2_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_4_1_chastity_passed.fastq.gz	15450322980	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_4_1_chastity_passed.fastq.gz	
SA541T	illumina_wgss	A44764	sequence	SA541T_A44764_C4LY6ACXX_4_2_chastity_passed.fastq.gz	15207402434	/share/lustre/archive/SA541T/illumina_wgss/A44764/sequence/SA541T_A44764_C4LY6ACXX_4_2_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C4BCKACXX_1_1_chastity_passed.fastq.gz	15843126635	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C4BCKACXX_1_1_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C4BCKACXX_1_2_chastity_passed.fastq.gz	15432544609	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C4BCKACXX_1_2_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_3_1_chastity_passed.fastq.gz	17304785134	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_3_1_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_3_2_chastity_passed.fastq.gz	16840858264	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_3_2_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_4_1_chastity_passed.fastq.gz	17384939982	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_4_1_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_4_2_chastity_passed.fastq.gz	16914241170	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_4_2_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_5_1_chastity_passed.fastq.gz	17496848591	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_5_1_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_5_2_chastity_passed.fastq.gz	17033910531	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_5_2_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_6_1_chastity_passed.fastq.gz	17470240569	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_6_1_chastity_passed.fastq.gz	
SA541X0	illumina_wgss	A44765	sequence	SA541X0_A44765_C5AJ6ACXX_6_2_chastity_passed.fastq.gz	16996585360	/share/lustre/archive/SA541X0/illumina_wgss/A44765/sequence/SA541X0_A44765_C5AJ6ACXX_6_2_chastity_passed.fastq.gz	
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L005_R1_001.fastq	16028859996	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L005_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L005_R2_001.fastq	16028859996	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L005_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L006_R1_001.fastq	15900512587	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L006_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L006_R2_001.fastq	15900512587	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L006_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L007_R1_001.fastq	16387615567	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L007_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L007_R2_001.fastq	16387615567	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L007_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L008_R1_001.fastq	15807845699	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L008_R1_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L008_R2_001.fastq	15807845699	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131023_SN1123_0246_AC2U6CACXX/AW02-SA553N-GW_GCCAAT_L008_R2_001.fastq	131023_SN1123_0246_AC2U6CACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L008_R1_001.fastq	15253420185	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131105_SN1123_0247_AC350WACXX/AW02-SA553N-GW_GCCAAT_L008_R1_001.fastq	131105_SN1123_0247_AC350WACXX
SA553N	illumina_wgss	SA553N	sequence	AW02-SA553N-GW_GCCAAT_L008_R2_001.fastq	15253420185	/share/lustre/archive/SA553N/illumina_wgss/SA553N/sequence/131105_SN1123_0247_AC350WACXX/AW02-SA553N-GW_GCCAAT_L008_R2_001.fastq	131105_SN1123_0247_AC350WACXX
